,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
39,0.329,https://api.spotify.com/v1/audio-analysis/4aebBr4JAihzJQR0CiIZJv,0.47,295502,0.431,4aebBr4JAihzJQR0CiIZJv,0.0,5,0.0854,-6.129,0,0.0342,157.98,4,https://api.spotify.com/v1/tracks/4aebBr4JAihzJQR0CiIZJv,audio_features,spotify:track:4aebBr4JAihzJQR0CiIZJv,0.293
40,0.0784,https://api.spotify.com/v1/audio-analysis/4pdPtRcBmOSQDlJ3Fk945m,0.476,205947,0.718,4pdPtRcBmOSQDlJ3Fk945m,1.02e-05,8,0.122,-5.309,1,0.0576,199.864,4,https://api.spotify.com/v1/tracks/4pdPtRcBmOSQDlJ3Fk945m,audio_features,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,0.143
41,0.00346,https://api.spotify.com/v1/audio-analysis/0BF6mdNROWgYo3O3mNGrBc,0.723,176561,0.809,0BF6mdNROWgYo3O3mNGrBc,0.00123,7,0.565,-3.081,0,0.0625,98.007,4,https://api.spotify.com/v1/tracks/0BF6mdNROWgYo3O3mNGrBc,audio_features,spotify:track:0BF6mdNROWgYo3O3mNGrBc,0.271
42,0.028,https://api.spotify.com/v1/audio-analysis/5OOkp4U9P9oL23maHFHL1h,0.576,246761,0.766,5OOkp4U9P9oL23maHFHL1h,1.68e-06,10,0.366,-4.943,0,0.449,144.833,4,https://api.spotify.com/v1/tracks/5OOkp4U9P9oL23maHFHL1h,audio_features,spotify:track:5OOkp4U9P9oL23maHFHL1h,0.25
43,0.0206,https://api.spotify.com/v1/audio-analysis/0UYjY5GEhV6rypmQOlSdSA,0.731,158474,0.639,0UYjY5GEhV6rypmQOlSdSA,1.29e-05,9,0.0789,-6.597,1,0.0359,122.08,4,https://api.spotify.com/v1/tracks/0UYjY5GEhV6rypmQOlSdSA,audio_features,spotify:track:0UYjY5GEhV6rypmQOlSdSA,0.53
44,0.00835,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,0.645,214507,0.713,2Z8WuEywRWYTKe1NybPQEW,0.0,6,0.113,-5.355,1,0.0393,74.989,4,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,audio_features,spotify:track:2Z8WuEywRWYTKe1NybPQEW,0.58
45,0.687,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,0.492,251034,0.275,7vRriwrloYVaoAe3a9wJHe,0.0,6,0.101,-13.4,0,0.3,92.6,4,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,audio_features,spotify:track:7vRriwrloYVaoAe3a9wJHe,0.18
46,0.414,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,0.748,244960,0.524,7BKLCZ1jbUBVqRi2FVlTVw,0.0,8,0.111,-5.599,1,0.0338,95.01,4,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.635
47,0.0526,https://api.spotify.com/v1/audio-analysis/3KoUTYSRCUgleIybRyoC8C,0.764,174667,0.857,3KoUTYSRCUgleIybRyoC8C,0.0,11,0.881,-6.156,0,0.181,100.03,4,https://api.spotify.com/v1/tracks/3KoUTYSRCUgleIybRyoC8C,audio_features,spotify:track:3KoUTYSRCUgleIybRyoC8C,0.372
48,0.0841,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,0.732,195920,0.396,6i0V12jOa3mr6uu4WYhUBr,3.58e-05,4,0.105,-9.348,0,0.0286,90.024,4,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,audio_features,spotify:track:6i0V12jOa3mr6uu4WYhUBr,0.547
49,0.00347,https://api.spotify.com/v1/audio-analysis/2FBUoWkIuQXwayw2RNo5l6,0.903,267067,0.62,2FBUoWkIuQXwayw2RNo5l6,0.000119,2,0.0504,-8.094,1,0.0587,134.96,4,https://api.spotify.com/v1/tracks/2FBUoWkIuQXwayw2RNo5l6,audio_features,spotify:track:2FBUoWkIuQXwayw2RNo5l6,0.55
