,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
26,0.392,https://api.spotify.com/v1/audio-analysis/2oKjjRzItVu8JZScrpzFTx,0.278,253760,0.572,2oKjjRzItVu8JZScrpzFTx,0.0,7,0.063,-8.295,1,0.0407,95.351,3,https://api.spotify.com/v1/tracks/2oKjjRzItVu8JZScrpzFTx,audio_features,spotify:track:2oKjjRzItVu8JZScrpzFTx,0.311
27,0.246,https://api.spotify.com/v1/audio-analysis/22eADXu8DfOAUEDw4vU8qy,0.708,271080,0.693,22eADXu8DfOAUEDw4vU8qy,0.0,6,0.129,-5.516,1,0.138,143.965,4,https://api.spotify.com/v1/tracks/22eADXu8DfOAUEDw4vU8qy,audio_features,spotify:track:22eADXu8DfOAUEDw4vU8qy,0.418
28,0.128,https://api.spotify.com/v1/audio-analysis/6NwXwJlXKZmgLZga2cLkhb,0.714,203737,0.828,6NwXwJlXKZmgLZga2cLkhb,0.0,0,0.236,-4.674,1,0.0735,94.802,4,https://api.spotify.com/v1/tracks/6NwXwJlXKZmgLZga2cLkhb,audio_features,spotify:track:6NwXwJlXKZmgLZga2cLkhb,0.621
29,0.164,https://api.spotify.com/v1/audio-analysis/5zSOVwaY3sVjnmLhuEfsuf,0.748,193227,0.565,5zSOVwaY3sVjnmLhuEfsuf,0.00169,7,0.103,-5.895,1,0.0476,175.92,4,https://api.spotify.com/v1/tracks/5zSOVwaY3sVjnmLhuEfsuf,audio_features,spotify:track:5zSOVwaY3sVjnmLhuEfsuf,0.812
30,0.137,https://api.spotify.com/v1/audio-analysis/0B6GRS3vGtzu6w5BQXqWMq,0.817,234280,0.804,0B6GRS3vGtzu6w5BQXqWMq,1.4e-05,1,0.0917,-4.372,1,0.0651,104.996,4,https://api.spotify.com/v1/tracks/0B6GRS3vGtzu6w5BQXqWMq,audio_features,spotify:track:0B6GRS3vGtzu6w5BQXqWMq,0.558
31,0.231,https://api.spotify.com/v1/audio-analysis/067QpM2xLhK24hTiovC3Zo,0.838,222893,0.748,067QpM2xLhK24hTiovC3Zo,1.76e-05,0,0.0692,-4.551,0,0.129,101.001,4,https://api.spotify.com/v1/tracks/067QpM2xLhK24hTiovC3Zo,audio_features,spotify:track:067QpM2xLhK24hTiovC3Zo,0.473
32,0.0309,https://api.spotify.com/v1/audio-analysis/209gZgcfLq2aUuu51vOWBl,0.792,205520,0.819,209gZgcfLq2aUuu51vOWBl,0.0,5,0.389,-5.418,1,0.0867,89.98,4,https://api.spotify.com/v1/tracks/209gZgcfLq2aUuu51vOWBl,audio_features,spotify:track:209gZgcfLq2aUuu51vOWBl,0.45
33,0.101,https://api.spotify.com/v1/audio-analysis/1j4kHkkpqZRBwE0A4CN4Yv,0.258,239000,0.437,1j4kHkkpqZRBwE0A4CN4Yv,1.27e-06,11,0.106,-6.593,0,0.039,180.043,4,https://api.spotify.com/v1/tracks/1j4kHkkpqZRBwE0A4CN4Yv,audio_features,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,0.0967
34,0.139,https://api.spotify.com/v1/audio-analysis/7EmGUiUaOSGDnUUQUDrOXC,0.715,197993,0.802,7EmGUiUaOSGDnUUQUDrOXC,0.0,11,0.177,-4.647,0,0.0394,124.989,4,https://api.spotify.com/v1/tracks/7EmGUiUaOSGDnUUQUDrOXC,audio_features,spotify:track:7EmGUiUaOSGDnUUQUDrOXC,0.327
35,0.228,https://api.spotify.com/v1/audio-analysis/0ERbK7qVqveCaBWIiYCrl3,0.635,204701,0.713,0ERbK7qVqveCaBWIiYCrl3,0.0,11,0.0506,-6.909,1,0.0937,179.864,4,https://api.spotify.com/v1/tracks/0ERbK7qVqveCaBWIiYCrl3,audio_features,spotify:track:0ERbK7qVqveCaBWIiYCrl3,0.749
36,0.273,https://api.spotify.com/v1/audio-analysis/77L1xG4kehRoAB4K37gQEA,0.726,177947,0.665,77L1xG4kehRoAB4K37gQEA,0.0,10,0.0623,-6.881,0,0.166,94.006,4,https://api.spotify.com/v1/tracks/77L1xG4kehRoAB4K37gQEA,audio_features,spotify:track:77L1xG4kehRoAB4K37gQEA,0.886
37,0.0668,https://api.spotify.com/v1/audio-analysis/7FfpP3YZ6fOWMdxkIAtud9,0.708,230520,0.56,7FfpP3YZ6fOWMdxkIAtud9,0.0,9,0.111,-7.132,1,0.129,163.043,4,https://api.spotify.com/v1/tracks/7FfpP3YZ6fOWMdxkIAtud9,audio_features,spotify:track:7FfpP3YZ6fOWMdxkIAtud9,0.411
38,0.739,https://api.spotify.com/v1/audio-analysis/4unOsvr9C2NqI9aJXrxpCy,0.686,184250,0.574,4unOsvr9C2NqI9aJXrxpCy,0.0,5,0.109,-6.249,1,0.0404,126.98,4,https://api.spotify.com/v1/tracks/4unOsvr9C2NqI9aJXrxpCy,audio_features,spotify:track:4unOsvr9C2NqI9aJXrxpCy,0.257
39,0.283,https://api.spotify.com/v1/audio-analysis/4lESS6vuruP6a79KWRaQou,0.871,184067,0.768,4lESS6vuruP6a79KWRaQou,2.25e-05,4,0.162,-5.401,0,0.122,98.989,4,https://api.spotify.com/v1/tracks/4lESS6vuruP6a79KWRaQou,audio_features,spotify:track:4lESS6vuruP6a79KWRaQou,0.765
40,0.0805,https://api.spotify.com/v1/audio-analysis/4nYsmWkuTaowTMy4gskmBw,0.792,199849,0.612,4nYsmWkuTaowTMy4gskmBw,3.83e-06,5,0.0852,-5.212,0,0.0693,109.959,4,https://api.spotify.com/v1/tracks/4nYsmWkuTaowTMy4gskmBw,audio_features,spotify:track:4nYsmWkuTaowTMy4gskmBw,0.42
41,0.118,https://api.spotify.com/v1/audio-analysis/3bWAqKDWg6u1davspr5IkS,0.653,189307,0.81,3bWAqKDWg6u1davspr5IkS,0.0,7,0.126,-6.032,0,0.0558,121.951,4,https://api.spotify.com/v1/tracks/3bWAqKDWg6u1davspr5IkS,audio_features,spotify:track:3bWAqKDWg6u1davspr5IkS,0.576
42,0.27,https://api.spotify.com/v1/audio-analysis/5q2JbCNi4FcnglgPfxcV65,0.639,307910,0.869,5q2JbCNi4FcnglgPfxcV65,0.0,11,0.0802,-4.024,1,0.147,169.801,4,https://api.spotify.com/v1/tracks/5q2JbCNi4FcnglgPfxcV65,audio_features,spotify:track:5q2JbCNi4FcnglgPfxcV65,0.766
43,0.0557,https://api.spotify.com/v1/audio-analysis/5ZISQTmGANOElHqxg4k8pz,0.818,172827,0.672,5ZISQTmGANOElHqxg4k8pz,0.00308,5,0.0928,-5.208,1,0.1,100.019,4,https://api.spotify.com/v1/tracks/5ZISQTmGANOElHqxg4k8pz,audio_features,spotify:track:5ZISQTmGANOElHqxg4k8pz,0.647
44,0.0969,https://api.spotify.com/v1/audio-analysis/4iLqG9SeJSnt0cSPICSjxv,0.774,211475,0.626,4iLqG9SeJSnt0cSPICSjxv,3.12e-05,3,0.0848,-4.432,0,0.0432,100.041,4,https://api.spotify.com/v1/tracks/4iLqG9SeJSnt0cSPICSjxv,audio_features,spotify:track:4iLqG9SeJSnt0cSPICSjxv,0.758
45,0.00982,https://api.spotify.com/v1/audio-analysis/11ZRYISCsAsLyyJo47DudZ,0.656,235227,0.568,11ZRYISCsAsLyyJo47DudZ,1.82e-05,7,0.0937,-5.666,0,0.0409,134.878,4,https://api.spotify.com/v1/tracks/11ZRYISCsAsLyyJo47DudZ,audio_features,spotify:track:11ZRYISCsAsLyyJo47DudZ,0.121
46,0.581,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,0.825,233713,0.652,7qiZfU4dY1lWllzX7mPBI3,0.0,1,0.0931,-3.183,0,0.0802,95.977,4,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931
47,0.034,https://api.spotify.com/v1/audio-analysis/3PEgB3fkiojxms35ntsTgs,0.644,203000,0.743,3PEgB3fkiojxms35ntsTgs,0.0,5,0.257,-5.002,0,0.0355,123.074,4,https://api.spotify.com/v1/tracks/3PEgB3fkiojxms35ntsTgs,audio_features,spotify:track:3PEgB3fkiojxms35ntsTgs,0.532
48,0.547,https://api.spotify.com/v1/audio-analysis/5hEM0JchdVzQ5PwvSfITeX,0.76,210323,0.838,5hEM0JchdVzQ5PwvSfITeX,1.3e-06,7,0.0664,-3.828,0,0.0529,93.05,4,https://api.spotify.com/v1/tracks/5hEM0JchdVzQ5PwvSfITeX,audio_features,spotify:track:5hEM0JchdVzQ5PwvSfITeX,0.74
49,0.148,https://api.spotify.com/v1/audio-analysis/0JxrO8oJLqxcpIbfinMFOp,0.653,177205,0.551,0JxrO8oJLqxcpIbfinMFOp,3.24e-05,11,0.133,-9.517,0,0.0269,109.977,4,https://api.spotify.com/v1/tracks/0JxrO8oJLqxcpIbfinMFOp,audio_features,spotify:track:0JxrO8oJLqxcpIbfinMFOp,0.629
